Time,Source,Destination,Delay_ms,Packet_Loss,Trust_Score,Failure_Type,Throughput_kbps,Signal_Strength,Bandwidth_kbps,Delivered,Label,EventID
30.5,R12,R07,3.077,0.04913,0.99981,None,457.225,0.4964,920.577,1,0,305
30.6,R08,R07,22.974,0.11379,0.99824,None,441.753,0.4527,1054.097,1,0,306
30.7,R04,R03,27.016,0.02788,0.99994,None,516.966,0.4456,973.202,1,0,307
30.8,R11,R01,18.765,0.01597,0.99999,None,517.502,0.496,880.436,1,0,308
30.9,R02,R07,11.474,0.00801,0.99992,None,537.777,0.4879,996.986,1,0,309
31.0,R04,R03,17.529,0.01072,0.99995,None,532.786,0.4289,1090.961,1,0,310
31.1,R12,R09,12.578,0.20123,0.99985,None,535.47,0.4349,944.143,1,0,311
31.2,R08,R01,5.421,0.29021,0.99859,None,510.884,0.4679,1003.487,1,0,312
31.3,R09,R04,7.302,0.01034,0.99998,None,419.396,0.8294,965.74,1,0,313
31.4,R02,R08,10.791,0.07949,0.99994,None,453.703,0.4292,1027.053,1,0,314
31.5,R03,R08,10.775,0.14864,0.99985,None,500.839,0.4813,985.287,1,0,315
31.6,R11,R09,7.985,0.03153,0.99999,None,483.099,0.4335,1075.68,1,0,316
31.7,R09,R10,7.458,0.17966,0.99998,None,413.55,0.4404,912.627,1,0,317
31.8,R06,R08,10.996,0.01672,0.99976,None,495.837,0.4307,995.831,1,0,318
31.9,R10,R09,14.134,0.00097,0.99963,None,529.91,0.4261,1059.496,1,0,319
32.0,R07,R09,27.411,0.05886,0.99985,None,418.539,0.496,989.254,1,0,320
32.1,R08,R03,15.202,0.1048,0.99887,None,547.816,0.4687,983.644,1,0,321
32.2,R12,R08,3.324,0.27342,0.99988,None,474.363,0.4936,919.727,1,0,322
32.3,R08,R05,8.575,0.03859,0.9991,None,476.53,0.4728,1040.377,1,0,323
32.4,R04,R11,5.592,0.00152,0.99996,None,502.718,0.4436,965.07,1,0,324
32.5,R05,R09,6.071,0.00647,0.99954,None,467.968,0.4755,1020.394,1,0,325
32.6,R08,R11,17.497,0.31603,0.99928,None,488.271,0.4807,1007.717,1,0,326
32.7,R04,R05,47.921,0.00094,0.99997,None,510.659,0.4452,1040.517,1,0,327
32.8,R08,R02,9.819,0.04297,0.99942,None,449.976,0.4779,919.232,1,0,328
32.9,R12,R05,2.391,0.11016,0.9999,None,409.06,0.4476,965.481,1,0,329
33.0,R04,R05,12.222,0.04406,0.99997,None,464.955,0.4741,965.038,1,0,330
33.1,R06,R12,8.216,0.00432,0.99981,None,438.446,0.4861,965.282,1,0,331
33.2,R09,R02,15.863,0.01683,0.99999,None,413.61,0.4518,1052.448,1,0,332
33.3,R03,R12,8.386,0.25019,0.99988,None,425.465,0.5828,1053.244,1,0,333
33.4,R04,R07,2.199,0.20232,0.99998,None,486.586,0.7822,944.849,1,0,334
33.5,R12,R03,16.236,0.15538,0.99992,None,509.753,0.5144,1005.605,1,0,335
33.6,R12,R04,49.191,0.00633,0.99994,None,496.999,0.8139,1005.287,1,0,336
33.7,R02,R07,3.59,0.08138,0.99995,None,456.283,0.4415,1005.628,1,0,337
33.8,R07,R06,17.392,0.03686,0.99988,None,386.774,0.4777,1000.022,1,0,338
33.9,R09,R08,4.316,0.02771,0.99999,None,568.768,0.4704,983.213,1,0,339
34.0,R07,R01,6.478,0.00546,0.9999,None,428.623,0.4403,865.761,1,0,340
34.1,R04,R07,14.994,7e-05,0.99998,None,449.4,0.8064,945.18,1,0,341
34.2,R07,R10,23.822,1e-05,0.99992,None,485.281,0.4882,895.709,1,0,342
34.3,R12,R01,10.491,0.13941,0.99995,None,468.096,0.6679,990.771,1,0,343
34.4,R10,R07,6.969,0.18588,0.9997,None,517.628,0.4976,1009.577,1,0,344
34.5,R08,R01,7.785,0.00135,0.99954,None,533.847,0.4669,946.106,1,0,345
34.6,R06,R05,7.022,0.02794,0.99985,None,455.296,0.576,1064.47,1,0,346
34.7,R07,R12,26.428,2e-05,0.99994,None,564.405,0.4853,1013.427,1,0,347
34.8,R09,R12,40.87,0.00053,0.99999,None,496.586,0.4852,942.787,1,0,348
34.9,R10,R04,12.754,0.13318,0.99976,None,501.153,0.4918,1017.8,1,0,349
35.0,R08,R04,14.504,0.10204,0.99963,None,492.424,0.4724,995.38,1,0,350
35.1,R05,R07,4.601,0.15169,0.99963,None,439.678,0.4411,1042.532,1,0,351
35.2,R08,R01,10.747,0.00078,0.9997,None,463.162,0.4847,1046.33,1,0,352
35.3,R07,R06,5.059,0.03046,0.99995,None,524.202,0.4393,949.334,1,0,353
35.4,R11,R12,21.348,0.04782,0.99999,None,501.487,0.888,952.529,1,0,354
35.5,R07,R03,38.39,0.28928,0.99996,None,482.677,0.4492,1033.537,1,0,355
35.6,R08,R03,9.643,0.26303,0.99976,None,485.015,0.4999,1058.07,1,0,356
35.7,R10,R09,6.366,0.17574,0.99981,None,459.848,0.4267,1060.74,1,0,357
35.8,R01,R07,7.553,0.11444,0.99981,None,507.675,0.4823,1066.745,1,0,358
35.9,R10,R12,20.162,0.00021,0.99985,None,560.802,0.4898,1081.697,1,0,359
36.0,R11,R01,49.592,0.07807,1.0,None,457.872,0.4946,989.676,1,0,360
36.1,R02,R11,19.075,0.03579,0.99996,None,501.973,0.4695,996.693,1,0,361
36.2,R07,R03,7.225,0.07877,0.99997,None,473.585,0.4625,1055.647,1,0,362
36.3,R08,R03,28.85,0.07559,0.99981,None,439.121,0.4385,980.115,1,0,363
36.4,R01,R05,52.246,0.07769,0.99985,None,533.235,0.4879,950.987,1,0,364
36.5,R07,R06,141.113,0.07733,0.99997,None,501.552,0.4687,913.047,1,0,365
36.6,R04,R08,29.676,0.00086,0.99999,None,474.04,0.4911,1016.597,1,0,366
36.7,R06,R12,23.089,0.01023,0.99988,None,488.475,0.4465,1014.433,1,0,367
36.8,R07,R05,12.934,0.04805,0.99998,None,460.615,0.4982,1017.153,1,0,368
36.9,R07,R05,15.592,0.0236,0.99998,None,470.764,0.4376,914.889,1,0,369
37.0,R02,R08,8.413,0.24529,0.99997,None,449.553,0.4442,1068.463,1,0,370
37.1,R01,R09,4.9,0.001,0.99988,None,493.283,0.4898,904.095,1,0,371
37.2,R01,R06,10.804,0.05842,0.9999,None,437.479,0.7783,928.681,1,0,372
37.3,R04,R11,22.762,0.07663,0.99999,None,387.122,0.4681,1056.474,1,0,373
37.4,R02,R11,21.017,0.14312,0.99997,None,485.473,0.4917,940.782,1,0,374
37.5,R01,R12,8.17,0.09988,0.99992,None,469.075,0.6528,1052.722,1,0,375
37.6,R04,R12,42.534,0.00386,0.99999,None,490.478,0.8807,937.245,1,0,376
37.7,R01,R10,71.882,0.01205,0.99994,None,444.307,0.4678,1020.104,1,0,377
37.8,R03,R04,7.606,0.01529,0.9999,None,495.215,0.4977,990.458,1,0,378
37.9,R03,R08,5.033,0.02647,0.99992,None,484.647,0.4884,957.755,1,0,379
38.0,R11,R02,7.965,0.08047,1.0,None,465.574,0.4447,1026.946,1,0,380
38.1,R10,R04,18.687,0.08369,0.99988,None,451.418,0.4615,986.915,1,0,381
38.2,R08,R05,5.759,0.01656,0.99985,None,543.641,0.4366,989.712,1,0,382
38.3,R06,R03,1.353,0.09147,0.9999,None,526.866,0.4378,981.733,1,0,383
38.4,R10,R12,13.64,0.21995,0.9999,None,453.967,0.4276,1000.092,1,0,384
38.5,R12,R02,2.3,0.10733,0.99996,None,417.875,0.4287,984.925,1,0,385
38.6,R03,R05,7.722,0.0667,0.99994,None,528.849,0.4544,975.642,1,0,386
38.7,R02,R10,7.939,0.12727,0.99998,None,509.714,0.454,1005.693,1,0,387
38.8,R01,R05,13.177,0.09125,0.99995,None,500.216,0.4449,1009.792,1,0,388
38.9,R10,R11,43.056,0.01393,0.99992,None,493.254,0.6224,1026.67,1,0,389
39.0,R07,R12,24.553,0.02223,0.99999,None,461.263,0.4946,942.265,1,0,390
39.1,R12,R04,15.788,0.00863,0.99997,None,414.039,0.8654,1000.494,1,0,391
39.2,R02,R10,31.97,0.10019,0.99998,None,502.643,0.4292,1034.951,1,0,392
39.3,R12,R11,5.702,0.01667,0.99997,None,469.194,0.8783,1029.696,1,0,393
39.4,R04,R02,6.299,0.00972,0.99999,None,489.173,0.4466,1085.633,1,0,394
39.5,R12,R05,2.638,0.0753,0.99998,None,484.914,0.4927,949.567,1,0,395
39.6,R11,R10,33.481,0.13467,1.0,None,556.377,0.6874,1040.494,1,0,396
39.7,R02,R10,3.242,4e-05,0.99999,None,487.089,0.4598,954.397,1,0,397
39.8,R01,R06,40.981,0.00017,0.99996,None,410.227,0.8847,1029.112,1,0,398
39.9,R09,R07,2.648,0.00083,0.99999,None,419.178,0.471,988.304,1,0,399
40.0,R11,R06,17.972,0.05898,1.0,None,393.428,0.4522,983.57,1,0,400
40.1,R02,R09,7.638,0.00596,0.99999,None,529.353,0.4416,996.767,1,0,401
40.2,R11,R06,31.824,0.21816,1.0,None,496.43,0.4339,990.66,1,0,402
40.3,R01,R07,14.187,0.03813,0.99997,None,486.423,0.4672,1002.665,1,0,403
40.4,R08,R02,9.262,0.07247,0.99988,None,471.342,0.4663,968.486,1,0,404
40.5,R07,R06,30.792,0.1997,0.99999,None,461.391,0.4516,985.56,1,0,405
40.6,R11,R08,48.811,0.04873,1.0,None,432.006,0.4909,985.387,1,0,406
40.7,R12,R03,3.627,0.04469,0.99998,None,494.142,0.5822,987.203,1,0,407
40.8,R07,R03,14.588,0.06264,0.99999,None,559.594,0.4571,1017.547,1,0,408
40.9,R12,R09,22.649,0.00358,0.99999,None,470.715,0.4534,1058.231,1,0,409
41.0,R11,R05,10.499,0.17931,1.0,None,506.918,0.4494,911.77,1,0,410
41.1,R10,R09,11.296,0.10319,0.99994,None,533.867,0.4449,976.283,1,0,411
41.2,R08,R12,45.585,0.06834,0.9999,None,497.74,0.4417,942.407,1,0,412
41.3,R07,R10,17.47,0.09384,0.99999,None,539.844,0.4923,976.201,1,0,413
41.4,R05,R06,10.429,0.00311,0.9997,None,434.693,0.5319,1017.218,1,0,414
41.5,R04,R02,18.047,0.35086,0.99999,None,483.339,0.4545,974.001,1,0,415
41.6,R05,R08,12.912,3e-05,0.99976,None,483.873,0.4548,974.808,1,0,416
41.7,R04,R08,12.592,0.01314,1.0,None,470.33,0.4662,1039.004,1,0,417
41.8,R10,R12,11.254,0.23924,0.99995,None,505.426,0.4948,972.563,1,0,418
41.9,R11,R07,11.15,0.03674,1.0,None,507.094,0.4288,961.248,1,0,419
42.0,R06,R01,1.191,0.02785,0.99992,None,490.087,0.8669,940.697,1,0,420
42.1,R08,R06,7.499,0.00388,0.99992,None,547.924,0.4293,956.746,1,0,421
42.2,R03,R08,11.276,0.12843,0.99995,None,500.936,0.4922,983.721,1,0,422
42.3,R04,R06,5.464,0.04988,1.0,None,500.661,0.4868,1048.65,1,0,423
42.4,R05,R06,5.038,0.1452,0.99981,None,464.932,0.6003,989.684,1,0,424
42.5,R05,R10,24.887,0.12007,0.99985,None,427.434,0.4571,1088.333,1,0,425
42.6,R12,R05,21.546,0.42242,0.99999,None,517.122,0.4667,1027.141,1,0,426
42.7,R09,R01,5.687,0.18709,0.99999,None,461.876,0.4757,1044.736,1,0,427
42.8,R09,R04,46.237,0.05673,1.0,None,516.719,0.7637,961.707,1,0,428
42.9,R02,R04,5.259,0.06001,0.99999,None,522.915,0.4284,1016.272,1,0,429
43.0,R12,R07,6.187,0.0281,0.99999,None,467.329,0.4311,998.871,1,0,430
43.1,R08,R09,5.172,0.00857,0.99994,None,544.888,0.4625,1097.557,1,0,431
43.2,R04,R08,3.206,0.21046,1.0,None,440.093,0.4644,1051.832,1,0,432
43.3,R11,R08,19.739,0.1417,1.0,None,475.374,0.4251,1012.629,1,0,433
43.4,R08,R01,6.02,0.12816,0.99995,None,526.601,0.4667,937.72,1,0,434
43.5,R02,R05,6.034,0.00228,0.99999,None,449.592,0.7546,1014.357,1,0,435
43.6,R04,R07,24.659,0.08596,1.0,None,480.994,0.8349,984.977,1,0,436
43.7,R12,R04,12.983,0.04847,0.99999,None,424.444,0.8124,970.245,1,0,437
43.8,R05,R11,7.373,0.00763,0.99988,None,522.758,0.4997,1004.559,1,0,438
43.9,R10,R06,33.838,0.01929,0.99996,None,528.238,0.4486,1057.093,1,0,439
44.0,R08,R09,15.972,0.00561,0.99996,None,521.429,0.4905,1040.986,1,0,440
44.1,R09,R06,49.847,0.0798,1.0,None,461.618,0.4713,913.094,1,0,441
44.2,R07,R09,9.123,0.00279,0.99999,None,582.187,0.4656,967.89,1,0,442
44.3,R06,R12,14.252,0.09126,0.99994,None,558.835,0.4439,999.027,1,0,443
44.4,R12,R08,25.305,0.44849,0.99999,None,447.914,0.4731,1068.308,1,0,444
44.5,R05,R12,4.085,0.11671,0.9999,None,465.033,0.4825,992.222,1,0,445
44.6,R05,R04,5.36,0.0613,0.99992,None,389.75,0.4951,941.078,1,0,446
44.7,R02,R04,8.04,0.0813,0.99999,None,472.745,0.4629,975.282,1,0,447
44.8,R06,R02,17.576,0.04223,0.99995,None,471.467,0.454,1047.998,1,0,448
44.9,R12,R09,6.909,0.08759,1.0,None,577.783,0.4686,972.886,1,0,449
45.0,R12,R03,3.17,0.00574,1.0,None,446.384,0.505,1033.822,1,0,450
45.1,R04,R12,68.858,0.15268,1.0,None,487.395,0.8102,1069.537,1,0,451
45.2,R12,R08,24.272,0.03061,1.0,None,471.132,0.4697,942.531,1,0,452
45.3,R05,R10,18.256,0.10983,0.99994,None,523.806,0.4838,1021.675,1,0,453
45.4,R09,R10,14.245,0.00346,1.0,None,502.383,0.428,959.323,1,0,454
45.5,R05,R02,17.267,0.24672,0.99995,None,535.167,0.8228,995.831,1,0,455
45.6,R04,R05,7.1,0.04786,1.0,None,485.266,0.4927,970.522,1,0,456
45.7,R04,R06,4.331,0.22112,1.0,None,525.659,0.4666,972.034,1,0,457
45.8,R03,R05,17.381,0.10186,0.99996,None,482.071,0.4704,1028.84,1,0,458
45.9,R01,R09,19.279,0.12118,0.99997,None,536.016,0.4643,1027.711,1,0,459
46.0,R03,R05,21.249,0.00245,0.99997,None,459.313,0.454,972.592,1,0,460
46.1,R01,R12,11.0,0.06859,0.99998,None,472.089,0.6722,1009.456,1,0,461
46.2,R09,R05,47.303,0.12597,1.0,None,564.147,0.4284,1029.82,1,0,462
46.3,R12,R03,8.469,0.00681,1.0,None,414.496,0.5314,1005.98,1,0,463
46.4,R11,R08,26.636,0.259,1.0,None,374.364,0.4268,983.828,1,0,464
46.5,R02,R01,5.428,0.00265,1.0,None,443.363,0.7817,1056.715,1,0,465
46.6,R10,R05,9.378,0.00754,0.99997,None,423.84,0.4942,1132.252,1,0,466
46.7,R08,R12,10.522,0.03016,0.99997,None,500.109,0.4873,982.585,1,0,467
46.8,R08,R06,8.155,0.06841,0.99997,None,456.103,0.4798,1053.895,1,0,468
46.9,R03,R01,47.925,0.37624,0.99997,None,486.389,0.4355,981.688,1,0,469
47.0,R05,R08,33.907,0.02824,0.99996,None,446.864,0.435,1068.405,1,0,470
47.1,R02,R12,4.783,0.02989,1.0,None,410.698,0.4371,1128.495,1,0,471
47.2,R07,R08,4.11,0.04085,1.0,None,455.036,0.4446,1030.742,1,0,472
47.3,R02,R10,50.548,0.17923,1.0,None,577.66,0.4446,1090.476,1,0,473
47.4,R11,R12,3.746,0.0536,1.0,None,470.884,0.8843,1003.208,1,0,474
47.5,R01,R03,9.133,0.06446,0.99998,None,379.567,0.4397,1046.81,1,0,475
47.6,R03,R10,14.124,0.03981,0.99998,None,462.45,0.4679,971.39,1,0,476
47.7,R05,R02,6.475,0.00666,0.99997,None,406.608,0.7577,963.745,1,0,477
47.8,R04,R02,14.296,0.0036,1.0,None,483.765,0.455,1066.846,1,0,478
47.9,R09,R07,31.376,0.17039,1.0,None,519.977,0.4747,1023.984,1,0,479
48.0,R10,R12,14.284,0.01975,0.99997,None,498.036,0.4354,1000.009,1,0,480
48.1,R10,R04,30.584,0.07199,0.99998,None,511.432,0.4558,1027.985,1,0,481
48.2,R09,R07,14.154,0.01394,1.0,None,522.176,0.4545,1019.098,1,0,482
48.3,R08,R12,6.314,0.12132,0.99998,None,421.563,0.4571,1064.513,1,0,483
48.4,R05,R10,22.45,0.01716,0.99997,None,454.469,0.4932,1067.072,1,0,484
48.5,R07,R05,6.999,0.44113,1.0,None,433.721,0.4615,985.4,1,0,485
48.6,R10,R12,8.472,0.02512,0.99998,None,508.691,0.4893,971.751,1,0,486
48.7,R01,R10,17.091,0.1727,0.99999,None,529.191,0.4734,947.682,1,0,487
48.8,R12,R02,12.469,0.02168,1.0,None,493.626,0.4814,1040.843,1,0,488
48.9,R04,R11,8.662,0.00257,1.0,None,526.049,0.4905,989.814,1,0,489
49.0,R04,R05,51.687,0.18174,1.0,None,466.635,0.4392,1004.555,1,0,490
49.1,R11,R02,51.688,0.06436,1.0,None,495.113,0.4329,1023.653,1,0,491
49.2,R03,R04,25.787,0.09302,0.99998,None,504.329,0.4556,1003.636,1,0,492
49.3,R03,R09,14.152,0.05606,0.99999,None,450.813,0.4354,1001.195,1,0,493
49.4,R02,R03,9.862,0.01787,1.0,None,434.49,0.4987,1001.22,1,0,494
49.5,R01,R07,10.536,0.09873,0.99999,None,535.971,0.4397,980.903,1,0,495
49.6,R08,R10,18.129,0.02323,0.99998,None,483.373,0.6556,1082.562,1,0,496
49.7,R08,R05,22.978,0.00937,0.99999,None,499.153,0.4376,1033.979,1,0,497
49.8,R01,R04,15.758,0.04955,0.99999,None,538.223,0.4333,1040.373,1,0,498
49.9,R05,R12,33.191,0.03001,0.99998,None,525.537,0.49,1001.401,1,0,499
50.0,R12,R08,15.209,0.04813,1.0,None,489.931,0.4994,918.72,1,0,500
50.1,R02,R11,5.583,1e-05,1.0,None,458.984,0.4871,1051.494,1,0,501
50.2,R04,R05,6.517,0.00145,1.0,None,453.64,0.4533,916.776,1,0,502
50.3,R11,R10,2.315,0.00254,1.0,None,437.747,0.6268,947.075,1,0,503
50.4,R11,R04,17.663,0.00418,1.0,None,499.4,0.4658,976.609,1,0,504
50.5,R07,R02,19.471,0.00738,1.0,None,542.795,0.4951,1003.432,1,0,505
50.6,R09,R04,10.682,0.01547,1.0,None,517.31,0.7551,888.336,1,0,506
50.7,R11,R03,5.964,0.01615,1.0,None,511.615,0.4367,1065.026,1,0,507
50.8,R05,R03,6.14,0.02835,0.99998,None,474.634,0.4282,1020.605,1,0,508
50.9,R02,R01,8.863,0.23081,1.0,None,532.591,0.7752,971.724,1,0,509
51.0,R03,R05,4.754,0.00366,0.99999,None,491.16,0.4856,1043.091,1,0,510
51.1,R10,R12,10.36,0.02649,0.99999,None,491.904,0.4861,945.781,1,0,511
51.2,R05,R08,5.616,0.00951,0.99999,None,527.333,0.4772,1083.695,1,0,512
51.3,R02,R08,29.157,0.01102,1.0,None,466.882,0.4763,1040.054,1,0,513
51.4,R12,R05,9.094,0.0822,1.0,None,458.553,0.4933,986.798,1,0,514
51.5,R12,R07,12.114,0.00359,1.0,None,506.509,0.466,959.643,1,0,515
51.6,R05,R09,13.625,0.03852,0.99999,None,470.15,0.4529,1029.785,1,0,516
51.7,R09,R08,6.743,0.26533,1.0,None,470.387,0.442,916.507,1,0,517
51.8,R08,R02,15.508,0.0343,0.99999,None,456.965,0.4514,855.005,1,0,518
51.9,R10,R01,13.66,0.1011,0.99999,None,526.045,0.4522,989.048,1,0,519
52.0,R07,R06,37.143,0.12883,1.0,None,475.023,0.4755,971.549,1,0,520
52.1,R10,R05,44.337,0.03084,0.99999,None,491.883,0.4403,1081.061,1,0,521
52.2,R01,R02,27.319,0.07054,0.99999,None,444.634,0.8468,870.579,1,0,522
52.3,R04,R11,53.753,0.01216,1.0,None,510.107,0.4879,940.627,1,0,523
52.4,R10,R12,4.742,0.11366,0.99999,None,405.582,0.4736,1043.212,1,0,524
52.5,R01,R11,9.211,0.23842,0.99999,None,526.583,0.4505,995.637,1,0,525
52.6,R05,R10,18.73,0.00581,0.99999,None,492.579,0.4726,1091.905,1,0,526
52.7,R01,R03,7.656,0.0005,1.0,None,496.421,0.4577,1044.014,1,0,527
52.8,R08,R09,12.673,0.08941,0.99999,None,579.399,0.47,1062.631,1,0,528
52.9,R11,R08,8.866,0.13079,1.0,None,483.079,0.4694,1006.204,1,0,529
53.0,R05,R03,19.192,0.13037,0.99999,None,397.681,0.4639,1017.811,1,0,530
53.1,R10,R07,18.964,0.00955,0.99999,None,449.588,0.4458,1096.623,1,0,531
53.2,R11,R08,2.508,0.25861,1.0,None,527.329,0.4278,957.059,1,0,532
53.3,R02,R08,2.311,0.07156,1.0,None,575.631,0.4427,1018.855,1,0,533
53.4,R06,R07,1.4,0.00163,0.99996,None,451.397,0.4629,969.505,1,0,534
53.5,R06,R12,5.54,0.00026,0.99997,None,527.102,0.4447,989.371,1,0,535
53.6,R11,R02,8.051,0.04309,1.0,None,430.589,0.433,943.892,1,0,536
53.7,R03,R06,6.521,0.15825,0.99999,None,491.221,0.4776,1050.805,1,0,537
53.8,R07,R08,24.283,0.08527,1.0,None,441.457,0.4943,942.257,1,0,538
53.9,R05,R11,11.967,0.36147,0.99999,None,449.185,0.4889,938.493,1,0,539
54.0,R07,R09,21.34,0.00119,1.0,None,414.685,0.4762,1006.208,1,0,540
54.1,R01,R08,21.495,0.00432,1.0,None,537.064,0.4737,1012.515,1,0,541
54.2,R02,R06,23.273,0.00264,1.0,None,525.095,0.4388,991.839,1,0,542
54.3,R05,R06,44.516,0.01128,1.0,None,470.165,0.5242,985.498,1,0,543
54.4,R02,R07,9.122,0.16676,1.0,None,481.987,0.4584,1003.975,1,0,544
54.5,R09,R01,12.836,0.00177,1.0,None,510.413,0.435,1008.352,1,0,545
54.6,R11,R09,17.012,0.04268,1.0,None,431.251,0.4824,1032.468,1,0,546
54.7,R08,R07,23.312,0.00142,0.99999,None,436.426,0.4732,1060.608,1,0,547
54.8,R01,R04,8.211,0.05331,1.0,None,436.225,0.4545,945.789,1,0,548
54.9,R09,R06,66.247,0.13689,1.0,None,467.178,0.4376,942.086,1,0,549
55.0,R10,R08,3.173,0.00035,1.0,None,520.001,0.6973,1006.807,1,0,550
55.1,R11,R08,1.497,1e-05,1.0,None,483.94,0.4984,1003.33,1,0,551
55.2,R01,R04,1.39,0.18348,1.0,None,494.75,0.4593,882.133,1,0,552
55.3,R05,R09,8.069,0.51803,0.98,None,478.619,0.4563,987.51,0,0,553
55.4,R03,R05,15.722,0.38534,0.99999,None,484.493,0.4893,952.437,1,0,554
55.5,R08,R12,7.515,0.00382,0.99999,None,540.33,0.4375,1022.989,1,0,555
55.6,R02,R01,10.592,0.0478,1.0,None,477.552,0.7904,951.392,1,0,556
55.7,R11,R10,26.732,0.00756,1.0,None,435.682,0.6381,992.004,1,0,557
55.8,R04,R03,25.77,0.04024,1.0,None,469.782,0.4502,1033.859,1,0,558
55.9,R05,R09,14.098,0.63696,0.944,None,465.149,0.4357,917.657,0,0,559
56.0,R01,R09,19.76,0.02409,1.0,None,485.974,0.458,914.757,1,0,560
56.1,R07,R02,12.925,0.02079,1.0,None,497.203,0.4932,983.977,1,0,561
56.2,R04,R02,12.426,0.00884,1.0,None,516.138,0.4466,1099.417,1,0,562
56.3,R08,R02,75.52,0.01303,1.0,None,478.378,0.4658,1007.514,1,0,563
56.4,R11,R03,57.143,0.03441,1.0,None,434.764,0.4574,995.759,1,0,564
56.5,R08,R05,40.776,0.10748,1.0,None,458.128,0.4418,914.147,1,0,565
56.6,R09,R05,12.502,1e-05,1.0,None,522.281,0.4687,1009.94,1,0,566
56.7,R07,R08,6.241,0.00101,1.0,None,464.76,0.4975,1027.314,1,0,567
56.8,R08,R04,22.368,0.02473,1.0,None,517.583,0.4289,954.997,1,0,568
56.9,R08,R09,10.96,0.03333,1.0,None,439.736,0.4482,970.682,1,0,569
57.0,R03,R07,11.536,0.03472,0.99999,None,511.161,0.4787,944.479,1,0,570
57.1,R04,R10,6.532,0.06709,1.0,None,474.438,0.4413,1060.255,1,0,571
57.2,R09,R03,31.986,0.03872,1.0,None,545.991,0.4413,964.076,1,0,572
57.3,R02,R05,4.281,0.67323,0.98,None,434.513,0.7676,955.359,0,0,573
57.4,R07,R06,18.097,0.17517,1.0,None,464.144,0.4776,991.552,1,0,574
57.5,R09,R05,11.99,0.02386,1.0,None,517.483,0.447,970.545,1,0,575
57.6,R01,R05,47.444,0.12559,1.0,None,523.357,0.4936,1080.205,1,0,576
57.7,R12,R05,17.786,0.08803,1.0,None,514.429,0.4917,909.806,1,0,577
57.8,R10,R12,57.897,0.00742,1.0,None,480.698,0.4492,932.795,1,0,578
57.9,R11,R08,9.982,0.00924,1.0,None,455.881,0.4832,1015.895,1,0,579
58.0,R03,R08,19.553,0.00206,1.0,None,554.359,0.4594,1049.109,1,0,580
58.1,R09,R08,8.0,0.03841,1.0,None,496.137,0.4846,961.414,1,0,581
58.2,R06,R12,1.827,0.00107,0.99997,None,497.024,0.4306,1055.402,1,0,582
58.3,R09,R12,7.493,0.01728,1.0,None,524.888,0.4783,1018.489,1,0,583
58.4,R07,R08,15.792,0.02055,1.0,None,492.835,0.4268,991.772,1,0,584
58.5,R06,R04,28.906,0.13774,0.99998,None,533.215,0.4346,1066.053,1,0,585
58.6,R12,R04,11.022,0.00024,1.0,None,465.082,0.8068,1092.418,1,0,586
58.7,R10,R07,5.224,0.66699,0.98,None,450.118,0.4979,1002.179,0,0,587
58.8,R04,R07,9.201,0.08682,1.0,None,440.348,0.7663,1046.03,1,0,588
58.9,R01,R06,16.124,0.00052,1.0,None,474.955,0.8206,1048.366,1,0,589
59.0,R12,R08,14.605,0.22442,1.0,None,492.434,0.4394,921.066,1,0,590
59.1,R12,R07,18.944,0.00038,1.0,None,503.87,0.4319,898.817,1,0,591
59.2,R07,R11,17.896,0.00398,1.0,None,484.962,0.488,968.706,1,0,592
59.3,R11,R03,33.586,0.01968,1.0,None,509.883,0.4686,1069.93,1,0,593
59.4,R08,R01,23.914,0.00551,1.0,None,495.323,0.4894,959.762,1,0,594
59.5,R03,R09,13.276,0.00606,1.0,None,554.689,0.4836,1062.162,1,0,595
59.6,R10,R06,23.966,0.00054,0.964,None,515.945,0.4486,931.582,1,0,596
59.7,R02,R08,4.685,0.10187,0.964,None,514.558,0.4409,999.414,1,0,597
59.8,R02,R09,17.057,0.06636,0.9512,None,430.539,0.4368,1033.775,1,0,598
59.9,R08,R01,24.176,0.07302,1.0,None,489.166,0.4469,997.763,1,0,599
60.0,R12,R03,5.657,0.12288,1.0,None,499.886,0.5089,985.285,1,0,600
60.1,R07,R11,21.166,0.00538,1.0,None,486.035,0.4476,1019.015,1,0,601
60.2,R03,R02,7.604,0.00295,1.0,None,534.343,0.4356,982.291,1,0,602
60.3,R08,R05,16.098,0.01286,1.0,None,533.866,0.4653,936.939,1,0,603
60.4,R06,R10,31.315,0.05248,0.99998,None,518.905,0.4677,994.473,1,0,604
60.5,R12,R07,18.186,0.14476,1.0,None,436.364,0.4849,1039.715,1,0,605
60.6,R11,R02,14.488,0.31348,1.0,None,411.106,0.4483,903.335,1,0,606
60.7,R06,R11,16.382,0.01046,0.99999,None,489.315,0.4791,1036.039,1,0,607
60.8,R09,R07,24.49,0.00027,1.0,None,491.132,0.4426,984.754,1,0,608
60.9,R06,R11,5.175,3e-05,0.99999,None,452.547,0.4747,957.83,1,0,609
61.0,R12,R08,38.927,0.00391,1.0,None,459.736,0.4325,957.534,1,0,610
61.1,R09,R01,23.269,0.03225,1.0,None,432.525,0.499,985.08,1,0,611
61.2,R10,R02,7.744,0.00073,0.9512,None,509.021,0.4623,1006.834,1,0,612
61.3,R04,R11,10.479,0.07107,1.0,None,534.563,0.4303,931.06,1,0,613
